dataset,seed,corruption,severity,alpha,method,backbone,epochs,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
FaceFour,0,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.9772727272727273,3.0,0.0,0.0,0.0,0.26136363636363635,0.03381513465534558
FaceFour,0,noise,0.1,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.9772727272727273,2.9886363636363638,0.0,0.0,0.0,0.26136363636363635,0.03381513465534558
FaceFour,0,noise,0.2,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.9886363636363636,2.977272727272727,0.0,0.0,0.0,0.26136363636363635,0.03235404599796643
FaceFour,0,noise,0.2,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.9886363636363636,2.977272727272727,0.0,0.0,0.0,0.26136363636363635,0.03235404599796643
FaceFour,0,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.9886363636363636,2.9204545454545454,0.0,0.0,0.0,0.26136363636363635,0.03235404599796643
FaceFour,0,noise,0.2,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.9886363636363636,2.8863636363636362,0.0,0.0,0.0,0.26136363636363635,0.03235404599796643
FaceFour,0,drift,0.1,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.9772727272727273,3.125,0.0,0.0,0.0,0.26136363636363635,0.03456025231968274
FaceFour,0,drift,0.1,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.9772727272727273,3.125,0.0,0.0,0.0,0.26136363636363635,0.03456025231968274
FaceFour,0,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.9772727272727273,3.102272727272727,0.0,0.0,0.0,0.26136363636363635,0.03456025231968274
FaceFour,0,drift,0.1,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.9659090909090909,3.090909090909091,0.0,0.0,0.0,0.26136363636363635,0.03456025231968274
FaceFour,0,drift,0.2,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.9772727272727273,3.1363636363636362,0.0,0.0,0.0,0.2727272727272727,0.02291230180046777
FaceFour,0,drift,0.2,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.9772727272727273,3.1363636363636362,0.0,0.0,0.0,0.2727272727272727,0.02291230180046777
FaceFour,0,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.9772727272727273,3.1363636363636362,0.0,0.0,0.0,0.2727272727272727,0.02291230180046777
FaceFour,0,drift,0.2,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.9772727272727273,3.1363636363636362,0.0,0.0,0.0,0.2727272727272727,0.02291230180046777
FaceFour,0,drift,0.4,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.9090909090909091,3.1136363636363638,0.0,0.0,0.0,0.29545454545454547,0.000599546865983458
FaceFour,0,drift,0.4,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.9090909090909091,3.1136363636363638,0.0,0.0,0.0,0.29545454545454547,0.000599546865983458
FaceFour,0,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.9090909090909091,3.102272727272727,0.0,0.0,0.0,0.29545454545454547,0.000599546865983458
FaceFour,0,drift,0.4,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8977272727272727,3.0681818181818183,0.0,0.0,0.0,0.29545454545454547,0.000599546865983458
FaceFour,1,gap,0.05,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.7954545454545454,2.8295454545454546,0.0,0.0,0.0,0.3068181818181818,0.023386055772954772
FaceFour,1,gap,0.05,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.7954545454545454,2.8295454545454546,0.0,0.0,0.0,0.3068181818181818,0.023386055772954772
FaceFour,1,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.7840909090909091,2.8181818181818183,0.0,0.0,0.0,0.3068181818181818,0.023386055772954772
FaceFour,1,gap,0.05,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.7954545454545454,2.7954545454545454,0.0,0.0,0.0,0.3068181818181818,0.023386055772954772
FaceFour,1,gap,0.1,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.8409090909090909,2.8068181818181817,0.0,0.0,0.0,0.2840909090909091,0.0012506517496975733
FaceFour,1,gap,0.1,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.8409090909090909,2.8068181818181817,0.0,0.0,0.0,0.2840909090909091,0.0012506517496975733
FaceFour,1,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8409090909090909,2.8068181818181817,0.0,0.0,0.0,0.2840909090909091,0.0012506517496975733
FaceFour,1,gap,0.1,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8409090909090909,2.727272727272727,0.0,0.0,0.0,0.2840909090909091,0.0012506517496975733
FaceFour,1,gap,0.2,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.7613636363636364,2.647727272727273,0.0,0.0,0.0,0.3522727272727273,0.062351711771704954
FaceFour,1,gap,0.2,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.7727272727272727,2.659090909090909,0.0,0.0,0.0,0.3522727272727273,0.062351711771704954
FaceFour,1,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.7613636363636364,2.647727272727273,0.0,0.0,0.0,0.3522727272727273,0.062351711771704954
FaceFour,1,gap,0.2,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.7613636363636364,2.6363636363636362,0.0,0.0,0.0,0.3522727272727273,0.062351711771704954
FaceFour,1,noise,0.05,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.8068181818181818,2.9204545454545454,0.0,0.0,0.0,0.375,0.09268417954444885
FaceFour,1,noise,0.05,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.8068181818181818,2.9318181818181817,0.0,0.0,0.0,0.375,0.09268417954444885
FaceFour,1,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8068181818181818,2.9204545454545454,0.0,0.0,0.0,0.375,0.09268417954444885
FaceFour,1,noise,0.05,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8068181818181818,2.897727272727273,0.0,0.0,0.0,0.375,0.09268417954444885
FaceFour,1,noise,0.1,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.8068181818181818,2.965909090909091,0.0,0.0,0.0,0.375,0.09334513545036316
FaceFour,1,noise,0.1,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.8068181818181818,2.965909090909091,0.0,0.0,0.0,0.375,0.09334513545036316
FaceFour,1,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8068181818181818,2.965909090909091,0.0,0.0,0.0,0.375,0.09334513545036316
FaceFour,1,noise,0.1,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8068181818181818,2.965909090909091,0.0,0.0,0.0,0.375,0.09334513545036316
FaceFour,1,noise,0.2,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.7727272727272727,3.0113636363636362,0.0,0.0,0.0,0.3522727272727273,0.07289431311867456
FaceFour,1,noise,0.2,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.7727272727272727,3.0113636363636362,0.0,0.0,0.0,0.3522727272727273,0.07289431311867456
FaceFour,1,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.75,2.9886363636363638,0.0,0.0,0.0,0.3522727272727273,0.07289431311867456
FaceFour,1,noise,0.2,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.7727272727272727,3.0113636363636362,0.0,0.0,0.0,0.3522727272727273,0.07289431311867456
FaceFour,1,drift,0.1,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.8295454545454546,2.9545454545454546,0.0,0.0,0.0,0.3409090909090909,0.058194992217150576
FaceFour,1,drift,0.1,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.8295454545454546,2.9545454545454546,0.0,0.0,0.0,0.3409090909090909,0.058194992217150576
FaceFour,1,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8295454545454546,2.9431818181818183,0.0,0.0,0.0,0.3409090909090909,0.058194992217150576
FaceFour,1,drift,0.1,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8295454545454546,2.9204545454545454,0.0,0.0,0.0,0.3409090909090909,0.058194992217150576
FaceFour,1,drift,0.2,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.8181818181818182,2.8863636363636362,0.0,0.0,0.0,0.3068181818181818,0.023942852562124084
FaceFour,1,drift,0.2,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.8181818181818182,2.897727272727273,0.0,0.0,0.0,0.3068181818181818,0.023942852562124084
FaceFour,1,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8181818181818182,2.897727272727273,0.0,0.0,0.0,0.3068181818181818,0.023942852562124084
FaceFour,1,drift,0.2,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.8181818181818182,2.8863636363636362,0.0,0.0,0.0,0.3068181818181818,0.023942852562124084
FaceFour,1,drift,0.4,0.05,clean_split_cp,fcn,20,15,9,90,88,4,0.875,2.875,0.0,0.0,0.0,0.22727272727272727,0.056450059806758705
FaceFour,1,drift,0.4,0.05,aug_split_cp,fcn,20,15,9,90,88,4,0.875,2.8863636363636362,0.0,0.0,0.0,0.22727272727272727,0.056450059806758705
FaceFour,1,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,15,9,90,88,4,0.8636363636363636,2.875,0.0,0.0,0.0,0.22727272727272727,0.056450059806758705
FaceFour,1,drift,0.4,0.05,fast_cp_mixed,fcn,20,15,9,90,88,4,0.875,2.875,0.0,0.0,0.0,0.22727272727272727,0.056450059806758705
ItalyPowerDemand,0,gap,0.05,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9902818270165209,1.576287657920311,0.423712342079689,0.9770642201834863,0.0,0.5014577259475219,0.41583535622577283
ItalyPowerDemand,0,gap,0.05,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9902818270165209,1.5908649173955296,0.40913508260447035,0.9762470308788599,0.0,0.5014577259475219,0.41583535622577283
ItalyPowerDemand,0,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9922254616132167,1.598639455782313,0.4013605442176871,0.9806295399515739,0.0,0.5014577259475219,0.41583535622577283
ItalyPowerDemand,0,gap,0.05,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9902818270165209,1.564625850340136,0.43537414965986393,0.9776785714285714,0.0,0.5014577259475219,0.41583535622577283
ItalyPowerDemand,0,gap,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9912536443148688,1.5801749271137027,0.4198250728862974,0.9791666666666666,0.0,0.5014577259475219,0.3887494318802687
ItalyPowerDemand,0,gap,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9922254616132167,1.5889212827988337,0.4110787172011662,0.9810874704491725,0.0,0.5014577259475219,0.3887494318802687
ItalyPowerDemand,0,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9922254616132167,1.5918367346938775,0.40816326530612246,0.9809523809523809,0.0,0.5014577259475219,0.3887494318802687
ItalyPowerDemand,0,gap,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9912536443148688,1.5714285714285714,0.42857142857142855,0.9795918367346939,0.0,0.5014577259475219,0.3887494318802687
ItalyPowerDemand,0,gap,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.8843537414965986,1.5150631681243927,0.4849368318756074,0.7615230460921844,0.0,0.5014577259475219,0.31742240278551714
ItalyPowerDemand,0,gap,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.8882410106899903,1.5257531584062196,0.4742468415937804,0.764344262295082,0.0,0.5014577259475219,0.31742240278551714
ItalyPowerDemand,0,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.8931000971817298,1.5354713313896988,0.4645286686103013,0.7698744769874477,0.0,0.5014577259475219,0.31742240278551714
ItalyPowerDemand,0,gap,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.8872691933916423,1.5179786200194363,0.48202137998056366,0.7661290322580645,0.0,0.5014577259475219,0.31742240278551714
ItalyPowerDemand,0,noise,0.05,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9922254616132167,1.5792031098153547,0.4207968901846453,0.9815242494226328,0.0,0.5014577259475219,0.4171328484374881
ItalyPowerDemand,0,noise,0.05,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9941690962099126,1.5947521865889214,0.40524781341107874,0.9856115107913669,0.0,0.5014577259475219,0.4171328484374881
ItalyPowerDemand,0,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9951409135082604,1.598639455782313,0.4013605442176871,0.9878934624697336,0.0,0.5014577259475219,0.4171328484374881
ItalyPowerDemand,0,noise,0.05,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9912536443148688,1.564625850340136,0.43537414965986393,0.9799107142857143,0.0,0.5014577259475219,0.4171328484374881
ItalyPowerDemand,0,noise,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9941690962099126,1.597667638483965,0.40233236151603496,0.9855072463768116,0.0,0.5014577259475219,0.39824986434654774
ItalyPowerDemand,0,noise,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9951409135082604,1.6054421768707483,0.3945578231292517,0.9876847290640394,0.0,0.5014577259475219,0.39824986434654774
ItalyPowerDemand,0,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9951409135082604,1.6132167152575316,0.3867832847424684,0.9874371859296482,0.0,0.5014577259475219,0.39824986434654774
ItalyPowerDemand,0,noise,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9922254616132167,1.5908649173955296,0.40913508260447035,0.9809976247030879,0.0,0.5014577259475219,0.39824986434654774
ItalyPowerDemand,0,noise,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9854227405247813,1.6316812439261419,0.3683187560738581,0.9604221635883905,0.0,0.5014577259475219,0.36609644282779386
ItalyPowerDemand,0,noise,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.989310009718173,1.6501457725947521,0.3498542274052478,0.9694444444444444,0.0,0.5014577259475219,0.36609644282779386
ItalyPowerDemand,0,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9902818270165209,1.6579203109815355,0.34207968901846453,0.9715909090909091,0.0,0.5014577259475219,0.36609644282779386
ItalyPowerDemand,0,noise,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9883381924198251,1.6472303206997085,0.35276967930029157,0.9669421487603306,0.0,0.5014577259475219,0.36609644282779386
ItalyPowerDemand,0,drift,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9912536443148688,1.6034985422740524,0.3965014577259475,0.9779411764705882,0.0,0.5014577259475219,0.40815558551699355
ItalyPowerDemand,0,drift,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9912536443148688,1.6132167152575316,0.3867832847424684,0.9773869346733668,0.0,0.5014577259475219,0.40815558551699355
ItalyPowerDemand,0,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9922254616132167,1.6180758017492711,0.3819241982507289,0.9796437659033079,0.0,0.5014577259475219,0.40815558551699355
ItalyPowerDemand,0,drift,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9902818270165209,1.576287657920311,0.423712342079689,0.9770642201834863,0.0,0.5014577259475219,0.40815558551699355
ItalyPowerDemand,0,drift,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9902818270165209,1.6647230320699709,0.33527696793002915,0.9710144927536232,0.0,0.5014577259475219,0.39005036065599313
ItalyPowerDemand,0,drift,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9912536443148688,1.6724975704567542,0.3275024295432459,0.973293768545994,0.0,0.5014577259475219,0.39005036065599313
ItalyPowerDemand,0,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9922254616132167,1.6773566569484937,0.3226433430515063,0.9759036144578314,0.0,0.5014577259475219,0.39005036065599313
ItalyPowerDemand,0,drift,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9912536443148688,1.6472303206997085,0.35276967930029157,0.9752066115702479,0.0,0.5014577259475219,0.39005036065599313
ItalyPowerDemand,0,drift,0.4,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9863945578231292,1.6831875607385811,0.31681243926141883,0.9570552147239264,0.0,0.5014577259475219,0.30034642589103844
ItalyPowerDemand,0,drift,0.4,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9873663751214772,1.6880466472303206,0.3119533527696793,0.9595015576323987,0.0,0.5014577259475219,0.30034642589103844
ItalyPowerDemand,0,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9873663751214772,1.6899902818270165,0.3100097181729835,0.9592476489028213,0.0,0.5014577259475219,0.30034642589103844
ItalyPowerDemand,0,drift,0.4,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9863945578231292,1.686103012633625,0.3138969873663751,0.9566563467492261,0.0,0.5014577259475219,0.30034642589103844
ItalyPowerDemand,1,gap,0.05,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9757045675413022,1.511175898931001,0.48882410106899904,0.9502982107355865,0.0,0.5014577259475219,0.40677374074248224
ItalyPowerDemand,1,gap,0.05,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9757045675413022,1.511175898931001,0.48882410106899904,0.9502982107355865,0.0,0.5014577259475219,0.40677374074248224
ItalyPowerDemand,1,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9757045675413022,1.5150631681243927,0.4849368318756074,0.9498997995991983,0.0,0.5014577259475219,0.40677374074248224
ItalyPowerDemand,1,gap,0.05,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9747327502429544,1.5092322643343052,0.49076773566569487,0.9485148514851485,0.0,0.5014577259475219,0.40677374074248224
ItalyPowerDemand,1,gap,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9601554907677357,1.510204081632653,0.4897959183673469,0.9186507936507936,0.0,0.5014577259475219,0.36533050367968883
ItalyPowerDemand,1,gap,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9601554907677357,1.510204081632653,0.4897959183673469,0.9186507936507936,0.0,0.5014577259475219,0.36533050367968883
ItalyPowerDemand,1,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9601554907677357,1.5179786200194363,0.48202137998056366,0.9173387096774194,0.0,0.5014577259475219,0.36533050367968883
ItalyPowerDemand,1,gap,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9572400388726919,1.5092322643343052,0.49076773566569487,0.9128712871287129,0.0,0.5014577259475219,0.36533050367968883
ItalyPowerDemand,1,gap,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.8221574344023324,1.3848396501457727,0.6151603498542274,0.7109004739336493,0.0,0.5014577259475219,0.3065066126739087
ItalyPowerDemand,1,gap,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.8221574344023324,1.3848396501457727,0.6151603498542274,0.7109004739336493,0.0,0.5014577259475219,0.3065066126739087
ItalyPowerDemand,1,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.827016520894072,1.3906705539358601,0.60932944606414,0.7161084529505582,0.0,0.5014577259475219,0.3065066126739087
ItalyPowerDemand,1,gap,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.8241010689990281,1.3858114674441204,0.6141885325558795,0.7136075949367089,0.0,0.5014577259475219,0.3065066126739087
ItalyPowerDemand,1,noise,0.05,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9805636540330418,1.5267249757045676,0.47327502429543244,0.9589322381930184,0.0,0.5014577259475219,0.41760054071396735
ItalyPowerDemand,1,noise,0.05,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9805636540330418,1.5267249757045676,0.47327502429543244,0.9589322381930184,0.0,0.5014577259475219,0.41760054071396735
ItalyPowerDemand,1,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9805636540330418,1.530612244897959,0.46938775510204084,0.9585921325051759,0.0,0.5014577259475219,0.41760054071396735
ItalyPowerDemand,1,noise,0.05,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9795918367346939,1.521865889212828,0.478134110787172,0.9573170731707317,0.0,0.5014577259475219,0.41760054071396735
ItalyPowerDemand,1,noise,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9815354713313897,1.5393586005830904,0.4606413994169096,0.959915611814346,0.0,0.5014577259475219,0.4060182011857325
ItalyPowerDemand,1,noise,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9815354713313897,1.5393586005830904,0.4606413994169096,0.959915611814346,0.0,0.5014577259475219,0.4060182011857325
ItalyPowerDemand,1,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9834791059280855,1.5500485908649173,0.4499514091350826,0.9632829373650108,0.0,0.5014577259475219,0.4060182011857325
ItalyPowerDemand,1,noise,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9766763848396501,1.530612244897959,0.46938775510204084,0.9503105590062112,0.0,0.5014577259475219,0.4060182011857325
ItalyPowerDemand,1,noise,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.966958211856171,1.5889212827988337,0.4110787172011662,0.9196217494089834,0.0,0.5014577259475219,0.3571806000319352
ItalyPowerDemand,1,noise,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.966958211856171,1.5889212827988337,0.4110787172011662,0.9196217494089834,0.0,0.5014577259475219,0.3571806000319352
ItalyPowerDemand,1,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9708454810495627,1.5996112730806609,0.4003887269193392,0.9271844660194175,0.0,0.5014577259475219,0.3571806000319352
ItalyPowerDemand,1,noise,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9620991253644315,1.5743440233236152,0.42565597667638483,0.910958904109589,0.0,0.5014577259475219,0.3571806000319352
ItalyPowerDemand,1,drift,0.1,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9825072886297376,1.5257531584062196,0.4742468415937804,0.9631147540983607,0.0,0.5014577259475219,0.4173155129824713
ItalyPowerDemand,1,drift,0.1,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9825072886297376,1.5257531584062196,0.4742468415937804,0.9631147540983607,0.0,0.5014577259475219,0.4173155129824713
ItalyPowerDemand,1,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9825072886297376,1.5276967930029155,0.47230320699708456,0.9629629629629629,0.0,0.5014577259475219,0.4173155129824713
ItalyPowerDemand,1,drift,0.1,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9786200194363459,1.5199222546161322,0.4800777453838678,0.9554655870445344,0.0,0.5014577259475219,0.4173155129824713
ItalyPowerDemand,1,drift,0.2,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9834791059280855,1.5354713313896988,0.4645286686103013,0.9644351464435147,0.0,0.5014577259475219,0.40649373092271385
ItalyPowerDemand,1,drift,0.2,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9834791059280855,1.5354713313896988,0.4645286686103013,0.9644351464435147,0.0,0.5014577259475219,0.40649373092271385
ItalyPowerDemand,1,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9854227405247813,1.5422740524781342,0.4577259475218659,0.9681528662420382,0.0,0.5014577259475219,0.40649373092271385
ItalyPowerDemand,1,drift,0.2,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9786200194363459,1.5276967930029155,0.47230320699708456,0.9547325102880658,0.0,0.5014577259475219,0.40649373092271385
ItalyPowerDemand,1,drift,0.4,0.05,clean_split_cp,fcn,20,43,24,240,1029,2,0.9825072886297376,1.6073858114674442,0.39261418853255586,0.9554455445544554,0.0,0.5014577259475219,0.3945490761910745
ItalyPowerDemand,1,drift,0.4,0.05,aug_split_cp,fcn,20,43,24,240,1029,2,0.9825072886297376,1.6073858114674442,0.39261418853255586,0.9554455445544554,0.0,0.5014577259475219,0.3945490761910745
ItalyPowerDemand,1,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,43,24,240,1029,2,0.9825072886297376,1.6180758017492711,0.3819241982507289,0.9541984732824428,0.0,0.5014577259475219,0.3945490761910745
ItalyPowerDemand,1,drift,0.4,0.05,fast_cp_mixed,fcn,20,43,24,240,1029,2,0.9786200194363459,1.6005830903790088,0.39941690962099125,0.9464720194647201,0.0,0.5014577259475219,0.3945490761910745
MoteStrain,0,gap,0.05,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9968051118210862,1.8674121405750799,0.13258785942492013,0.9759036144578314,0.0,0.4936102236421725,0.263984780056408
MoteStrain,0,gap,0.05,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9984025559105432,1.8889776357827477,0.1110223642172524,0.9856115107913669,0.0,0.4936102236421725,0.263984780056408
MoteStrain,0,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9984025559105432,1.8889776357827477,0.1110223642172524,0.9856115107913669,0.0,0.4936102236421725,0.263984780056408
MoteStrain,0,gap,0.05,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9976038338658147,1.8753993610223643,0.12460063897763578,0.9807692307692307,0.0,0.4936102236421725,0.263984780056408
MoteStrain,0,gap,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9952076677316294,1.8698083067092652,0.13019169329073482,0.9631901840490797,0.0,0.4968051118210863,0.2582789228175776
MoteStrain,0,gap,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8905750798722045,0.10942492012779553,0.9635036496350365,0.0,0.4968051118210863,0.2582789228175776
MoteStrain,0,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8905750798722045,0.10942492012779553,0.9635036496350365,0.0,0.4968051118210863,0.2582789228175776
MoteStrain,0,gap,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9960063897763578,1.876996805111821,0.12300319488817892,0.9675324675324676,0.0,0.4968051118210863,0.2582789228175776
MoteStrain,0,gap,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9912140575079872,1.8578274760383386,0.14217252396166133,0.9382022471910112,0.0,0.48642172523961663,0.2582967442255051
MoteStrain,0,gap,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9936102236421726,1.8761980830670926,0.12380191693290735,0.9483870967741935,0.0,0.48642172523961663,0.2582967442255051
