dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
BME,0,gap,0.2,0.1,clean_split_cp,19,11,110,150,3,0.68,1.12,0.88,0.6515151515151515,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,aug_split_cp,19,11,110,150,3,0.9666666666666667,2.2066666666666666,0.11333333333333333,1.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,aps_aug_cp,19,11,110,150,3,1.0,2.9066666666666667,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,raps_aug_cp,19,11,110,150,3,1.0,2.9066666666666667,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,mondrian_corruption_cp,19,11,110,150,3,0.9066666666666666,1.6733333333333333,0.36666666666666664,0.8909090909090909,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,label_smooth_aug_cp,19,11,110,150,3,0.9666666666666667,2.2066666666666666,0.11333333333333333,1.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,confidence_weighted_cp,19,11,110,150,3,0.9733333333333334,2.433333333333333,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,fast_cp,19,11,110,150,3,0.9533333333333334,1.9333333333333333,0.20666666666666667,0.967741935483871,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.9533333333333334,2.033333333333333,0.17333333333333334,0.9615384615384616,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.1,fast_cp_mixed_1,19,11,110,150,3,0.9666666666666667,2.2066666666666666,0.11333333333333333,1.0,0.0,0.6,0.11020186693794166
BME,0,noise,0.05,0.05,clean_split_cp,19,11,110,150,3,0.6733333333333333,1.2133333333333334,0.7733333333333333,0.5862068965517241,0.006666666666666667,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,aug_split_cp,19,11,110,150,3,1.0,2.6866666666666665,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,aps_aug_cp,19,11,110,150,3,0.9933333333333333,2.9066666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,raps_aug_cp,19,11,110,150,3,0.9933333333333333,2.9066666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,mondrian_corruption_cp,19,11,110,150,3,1.0,3.0,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,label_smooth_aug_cp,19,11,110,150,3,1.0,2.6866666666666665,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,confidence_weighted_cp,19,11,110,150,3,1.0,2.58,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,fast_cp,19,11,110,150,3,1.0,2.6133333333333333,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,fast_cp_mixed_0.35,19,11,110,150,3,1.0,2.62,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.05,fast_cp_mixed_1,19,11,110,150,3,1.0,2.6866666666666665,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,clean_split_cp,19,11,110,150,3,0.6733333333333333,1.2133333333333334,0.7733333333333333,0.5862068965517241,0.006666666666666667,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,aug_split_cp,19,11,110,150,3,0.98,2.3066666666666666,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,aps_aug_cp,19,11,110,150,3,0.9933333333333333,2.9066666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,raps_aug_cp,19,11,110,150,3,0.9933333333333333,2.9066666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,mondrian_corruption_cp,19,11,110,150,3,1.0,2.966666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,label_smooth_aug_cp,19,11,110,150,3,0.98,2.3066666666666666,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,confidence_weighted_cp,19,11,110,150,3,0.9933333333333333,2.3466666666666667,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,fast_cp,19,11,110,150,3,0.9666666666666667,2.28,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.9733333333333334,2.3,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.05,0.1,fast_cp_mixed_1,19,11,110,150,3,0.98,2.3066666666666666,0.0,0.0,0.0,0.6266666666666667,0.10934813683908182
BME,0,noise,0.1,0.05,clean_split_cp,19,11,110,150,3,0.6533333333333333,1.3333333333333333,0.6666666666666666,0.49,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,aug_split_cp,19,11,110,150,3,0.96,2.3133333333333335,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,aps_aug_cp,19,11,110,150,3,0.98,2.94,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
