dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_channels,series_length,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
Epilepsy,2,noise,0.2,0.05,clean_split_cp,89,48,480,138,3,206,4,1.0,3.963768115942029,0.0,0.0,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,noise,0.2,0.05,aug_split_cp,89,48,480,138,3,206,4,0.9710144927536232,2.4057971014492754,0.21739130434782608,0.9333333333333333,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,noise,0.2,0.05,fast_cp_mixed_input_only,89,48,480,138,3,206,4,0.9710144927536232,2.1956521739130435,0.2971014492753623,0.9512195121951219,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,noise,0.2,0.05,fast_cp_mixed_confidence_only,89,48,480,138,3,206,4,0.9637681159420289,2.2753623188405796,0.1956521739130435,0.9259259259259259,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,noise,0.2,0.05,fast_cp_mixed_random_fingerprint,89,48,480,138,3,206,4,0.9710144927536232,2.210144927536232,0.2898550724637681,0.95,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,noise,0.2,0.05,fast_cp_mixed,89,48,480,138,3,206,4,0.9710144927536232,2.210144927536232,0.26811594202898553,0.9459459459459459,0.0,0.8478260869565217,0.0688027047181665
Epilepsy,2,drift,0.1,0.05,clean_split_cp,89,48,480,138,3,206,4,1.0,3.9782608695652173,0.0,0.0,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.1,0.05,aug_split_cp,89,48,480,138,3,206,4,0.9637681159420289,2.101449275362319,0.3188405797101449,0.9318181818181818,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.1,0.05,fast_cp_mixed_input_only,89,48,480,138,3,206,4,0.9710144927536232,1.9565217391304348,0.4057971014492754,0.9642857142857143,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.1,0.05,fast_cp_mixed_confidence_only,89,48,480,138,3,206,4,0.9637681159420289,2.108695652173913,0.2463768115942029,0.9411764705882353,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.1,0.05,fast_cp_mixed_random_fingerprint,89,48,480,138,3,206,4,0.9637681159420289,2.036231884057971,0.36231884057971014,0.94,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.1,0.05,fast_cp_mixed,89,48,480,138,3,206,4,0.9710144927536232,1.9782608695652173,0.38405797101449274,0.9622641509433962,0.0,0.8478260869565217,0.062223659158994256
Epilepsy,2,drift,0.2,0.05,clean_split_cp,89,48,480,138,3,206,4,1.0,3.971014492753623,0.0,0.0,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.2,0.05,aug_split_cp,89,48,480,138,3,206,4,0.9710144927536232,2.2246376811594204,0.2536231884057971,0.9428571428571428,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.2,0.05,fast_cp_mixed_input_only,89,48,480,138,3,206,4,0.9710144927536232,2.028985507246377,0.36231884057971014,0.96,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.2,0.05,fast_cp_mixed_confidence_only,89,48,480,138,3,206,4,0.9637681159420289,2.1449275362318843,0.21739130434782608,0.9333333333333333,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.2,0.05,fast_cp_mixed_random_fingerprint,89,48,480,138,3,206,4,0.9710144927536232,2.1956521739130435,0.26811594202898553,0.9459459459459459,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.2,0.05,fast_cp_mixed,89,48,480,138,3,206,4,0.9710144927536232,2.050724637681159,0.3333333333333333,0.9565217391304348,0.0,0.8260869565217391,0.08186305445308027
Epilepsy,2,drift,0.4,0.05,clean_split_cp,89,48,480,138,3,206,4,1.0,3.971014492753623,0.0,0.0,0.0,0.8115942028985508,0.06255971909278946
Epilepsy,2,drift,0.4,0.05,aug_split_cp,89,48,480,138,3,206,4,0.9710144927536232,2.1666666666666665,0.2753623188405797,0.9473684210526315,0.0,0.8115942028985508,0.06255971909278946
Epilepsy,2,drift,0.4,0.05,fast_cp_mixed_input_only,89,48,480,138,3,206,4,0.9492753623188406,2.0869565217391304,0.3333333333333333,0.8913043478260869,0.0,0.8115942028985508,0.06255971909278946
Epilepsy,2,drift,0.4,0.05,fast_cp_mixed_confidence_only,89,48,480,138,3,206,4,0.9565217391304348,2.130434782608696,0.2246376811594203,0.9354838709677419,0.0,0.8115942028985508,0.06255971909278946
Epilepsy,2,drift,0.4,0.05,fast_cp_mixed_random_fingerprint,89,48,480,138,3,206,4,0.9565217391304348,2.0942028985507246,0.30434782608695654,0.9047619047619048,0.0,0.8115942028985508,0.06255971909278946
Epilepsy,2,drift,0.4,0.05,fast_cp_mixed,89,48,480,138,3,206,4,0.9565217391304348,2.108695652173913,0.30434782608695654,0.9047619047619048,0.0,0.8115942028985508,0.06255971909278946
NATOPS,0,gap,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8833333333333333,1.4277777777777778,0.6444444444444445,0.9568965517241379,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.6055555555555556,0.5888888888888889,0.9716981132075472,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9,1.5277777777777777,0.6055555555555555,0.963302752293578,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9111111111111111,1.6166666666666667,0.5888888888888889,0.9716981132075472,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9055555555555556,1.5666666666666667,0.6,0.9629629629629629,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9055555555555556,1.5555555555555556,0.6055555555555555,0.963302752293578,0.0,0.7944444444444444,0.1070579588698446
NATOPS,0,gap,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8777777777777778,1.4833333333333334,0.6666666666666666,0.9166666666666666,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9,1.6777777777777778,0.5888888888888889,0.9433962264150944,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.8944444444444445,1.6166666666666667,0.6111111111111112,0.9363636363636364,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9,1.6444444444444444,0.6,0.9444444444444444,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9,1.65,0.6,0.9444444444444444,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.8944444444444445,1.6388888888888888,0.6055555555555555,0.9357798165137615,0.0,0.7666666666666667,0.09679351575897119
NATOPS,0,gap,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8277777777777777,1.5555555555555556,0.6055555555555555,0.8807339449541285,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,gap,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.8555555555555555,1.7777777777777777,0.5333333333333333,0.90625,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,gap,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.8555555555555555,1.7,0.5555555555555556,0.9,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,gap,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.85,1.7333333333333334,0.5444444444444444,0.8979591836734694,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,gap,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.8555555555555555,1.75,0.5555555555555556,0.9,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,gap,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.8555555555555555,1.75,0.5555555555555556,0.9,0.0,0.7166666666666667,0.11620349683564905
NATOPS,0,noise,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9222222222222223,1.3888888888888888,0.6722222222222223,0.9504132231404959,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.95,1.5222222222222221,0.5944444444444444,0.9719626168224299,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9444444444444444,1.4722222222222223,0.6333333333333333,0.9649122807017544,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9444444444444444,1.4944444444444445,0.6166666666666667,0.963963963963964,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.95,1.488888888888889,0.6277777777777778,0.9646017699115044,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9444444444444444,1.4777777777777779,0.6333333333333333,0.9649122807017544,0.0,0.8055555555555556,0.08244901818244232
NATOPS,0,noise,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9222222222222223,1.3833333333333333,0.6888888888888889,0.9435483870967742,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9444444444444444,1.5444444444444445,0.6222222222222222,0.9553571428571429,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9277777777777778,1.4833333333333334,0.6388888888888888,0.9565217391304348,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9388888888888889,1.55,0.6222222222222222,0.9553571428571429,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9388888888888889,1.5333333333333334,0.6222222222222222,0.9553571428571429,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9333333333333333,1.4944444444444445,0.6388888888888888,0.9565217391304348,0.0,0.8055555555555556,0.08543341651318681
NATOPS,0,noise,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8888888888888888,1.461111111111111,0.6833333333333333,0.9186991869918699,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,noise,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.5777777777777777,0.6388888888888888,0.9304347826086956,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,noise,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9055555555555556,1.55,0.6555555555555556,0.923728813559322,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,noise,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9055555555555556,1.5888888888888888,0.6444444444444445,0.9310344827586207,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,noise,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9055555555555556,1.5722222222222222,0.6444444444444445,0.9310344827586207,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,noise,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9055555555555556,1.5611111111111111,0.6555555555555556,0.923728813559322,0.0,0.7777777777777778,0.09818315872132292
NATOPS,0,drift,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9111111111111111,1.3833333333333333,0.6944444444444444,0.896,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9166666666666666,1.4722222222222223,0.6555555555555556,0.8983050847457628,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9166666666666666,1.461111111111111,0.6555555555555556,0.8983050847457628,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9166666666666666,1.4777777777777779,0.6555555555555556,0.8983050847457628,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9166666666666666,1.461111111111111,0.6555555555555556,0.8983050847457628,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9166666666666666,1.461111111111111,0.6555555555555556,0.8983050847457628,0.0,0.7833333333333333,0.1102428724906463
NATOPS,0,drift,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8722222222222222,1.3833333333333333,0.6944444444444444,0.896,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.8888888888888888,1.5,0.6333333333333333,0.9122807017543859,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.8833333333333333,1.4555555555555555,0.6611111111111111,0.8991596638655462,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.8833333333333333,1.4722222222222223,0.6444444444444445,0.9051724137931034,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.8777777777777778,1.461111111111111,0.6555555555555556,0.8983050847457628,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.8833333333333333,1.4555555555555555,0.6611111111111111,0.8991596638655462,0.0,0.8,0.11972006958440304
NATOPS,0,drift,0.4,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8444444444444444,1.3555555555555556,0.7166666666666667,0.8604651162790697,0.0,0.7611111111111111,0.13887616185491766
NATOPS,0,drift,0.4,0.05,aug_split_cp,117,63,630,180,24,51,6,0.8555555555555555,1.4166666666666667,0.6777777777777778,0.8770491803278688,0.0,0.7611111111111111,0.13887616185491766
NATOPS,0,drift,0.4,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.8444444444444444,1.3944444444444444,0.6944444444444444,0.864,0.0,0.7611111111111111,0.13887616185491766
NATOPS,0,drift,0.4,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.8611111111111112,1.4111111111111112,0.6888888888888889,0.8790322580645161,0.0,0.7611111111111111,0.13887616185491766
NATOPS,0,drift,0.4,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.8555555555555555,1.4055555555555554,0.6833333333333333,0.8780487804878049,0.0,0.7611111111111111,0.13887616185491766
NATOPS,0,drift,0.4,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.85,1.4,0.6888888888888889,0.8709677419354839,0.0,0.7611111111111111,0.13887616185491766
NATOPS,1,gap,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9277777777777778,1.6777777777777778,0.5888888888888889,0.9433962264150944,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9444444444444444,1.8277777777777777,0.5611111111111111,0.9504950495049505,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9333333333333333,1.7777777777777777,0.5888888888888889,0.9433962264150944,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9388888888888889,1.7944444444444445,0.5444444444444444,0.9489795918367347,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9333333333333333,1.7777777777777777,0.5666666666666667,0.9411764705882353,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9333333333333333,1.7833333333333334,0.5722222222222222,0.941747572815534,0.0,0.8111111111111111,0.08308450323015681
NATOPS,1,gap,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.7666666666666666,0.5333333333333333,0.9479166666666666,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9166666666666666,1.9833333333333334,0.4777777777777778,0.9534883720930233,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9166666666666666,1.8888888888888888,0.5277777777777778,0.9473684210526315,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9111111111111111,1.9166666666666667,0.46111111111111114,0.963855421686747,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9166666666666666,1.9111111111111112,0.49444444444444446,0.9438202247191011,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9166666666666666,1.8888888888888888,0.5166666666666667,0.946236559139785,0.0,0.7888888888888889,0.08663602089139538
NATOPS,1,gap,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9,1.9166666666666667,0.49444444444444446,0.9213483146067416,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,gap,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9055555555555556,2.1333333333333333,0.4166666666666667,0.9333333333333333,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,gap,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9055555555555556,2.022222222222222,0.48333333333333334,0.9195402298850575,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,gap,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9,2.0444444444444443,0.40555555555555556,0.9452054794520548,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,gap,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9055555555555556,2.1055555555555556,0.42777777777777776,0.9090909090909091,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,gap,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9055555555555556,2.022222222222222,0.4722222222222222,0.9176470588235294,0.0,0.7611111111111111,0.12547663939059073
NATOPS,1,noise,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.95,1.5555555555555556,0.6222222222222222,0.9464285714285714,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9666666666666667,1.7166666666666666,0.55,0.9696969696969697,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9555555555555556,1.5833333333333333,0.6055555555555555,0.9541284403669725,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9722222222222222,1.6888888888888889,0.5388888888888889,0.9690721649484536,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9555555555555556,1.6277777777777778,0.5833333333333334,0.9523809523809523,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9555555555555556,1.6055555555555556,0.5888888888888889,0.9528301886792453,0.0,0.8555555555555555,0.060824103740475186
NATOPS,1,noise,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9444444444444444,1.5833333333333333,0.6111111111111112,0.9363636363636364,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.95,1.7166666666666666,0.5555555555555556,0.95,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.95,1.6666666666666667,0.5722222222222222,0.9514563106796117,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.95,1.7444444444444445,0.5277777777777778,0.9578947368421052,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.95,1.6722222222222223,0.5666666666666667,0.9509803921568627,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.95,1.6777777777777778,0.5722222222222222,0.9514563106796117,0.0,0.8166666666666667,0.0728634408329954
NATOPS,1,noise,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9388888888888889,1.8055555555555556,0.5611111111111111,0.9504950495049505,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,noise,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9444444444444444,2.0277777777777777,0.5166666666666667,0.956989247311828,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,noise,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9388888888888889,1.8777777777777778,0.5555555555555556,0.95,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,noise,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9388888888888889,1.9055555555555554,0.5111111111111111,0.967391304347826,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,noise,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9388888888888889,1.9111111111111112,0.5388888888888889,0.9484536082474226,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,noise,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9388888888888889,1.8888888888888888,0.5444444444444444,0.9489795918367347,0.0,0.7833333333333333,0.07974751174287714
NATOPS,1,drift,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9388888888888889,1.5722222222222222,0.6055555555555555,0.908256880733945,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9444444444444444,1.7,0.5555555555555556,0.91,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9444444444444444,1.6388888888888888,0.5833333333333334,0.9142857142857143,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9444444444444444,1.6833333333333333,0.5444444444444444,0.9081632653061225,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9444444444444444,1.6444444444444444,0.5666666666666667,0.9117647058823529,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9444444444444444,1.6555555555555554,0.5777777777777777,0.9134615384615384,0.0,0.8055555555555556,0.12196228254071352
NATOPS,1,drift,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.6166666666666667,0.5888888888888889,0.9150943396226415,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9277777777777778,1.8333333333333333,0.5166666666666667,0.9247311827956989,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9222222222222223,1.7,0.5666666666666667,0.9215686274509803,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9222222222222223,1.7777777777777777,0.5055555555555555,0.9340659340659341,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9277777777777778,1.738888888888889,0.5444444444444444,0.9285714285714286,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9277777777777778,1.711111111111111,0.5611111111111111,0.9306930693069307,0.0,0.7777777777777778,0.11423014321592809
NATOPS,1,drift,0.4,0.05,clean_split_cp,117,63,630,180,24,51,6,0.8888888888888888,1.5611111111111111,0.6222222222222222,0.8928571428571429,0.0,0.8,0.11350073368085868
NATOPS,1,drift,0.4,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.7222222222222223,0.5666666666666667,0.9019607843137255,0.0,0.8,0.11350073368085868
NATOPS,1,drift,0.4,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9,1.6,0.6055555555555555,0.8990825688073395,0.0,0.8,0.11350073368085868
NATOPS,1,drift,0.4,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9111111111111111,1.7,0.55,0.9191919191919192,0.0,0.8,0.11350073368085868
NATOPS,1,drift,0.4,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9,1.6944444444444444,0.5777777777777777,0.8942307692307693,0.0,0.8,0.11350073368085868
NATOPS,1,drift,0.4,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9,1.6277777777777778,0.6,0.8981481481481481,0.0,0.8,0.11350073368085868
NATOPS,2,gap,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9444444444444444,1.85,0.5222222222222223,0.9361702127659575,0.0,0.8055555555555556,0.08908767912134441
NATOPS,2,gap,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9555555555555556,2.3555555555555556,0.39444444444444443,0.9577464788732394,0.0,0.8055555555555556,0.08908767912134441
NATOPS,2,gap,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9555555555555556,2.261111111111111,0.4444444444444444,0.95,0.0,0.8055555555555556,0.08908767912134441
NATOPS,2,gap,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9444444444444444,2.216666666666667,0.5,0.9333333333333333,0.0,0.8055555555555556,0.08908767912134441
NATOPS,2,gap,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9555555555555556,2.272222222222222,0.42777777777777776,0.961038961038961,0.0,0.8055555555555556,0.08908767912134441
NATOPS,2,gap,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9555555555555556,2.2555555555555555,0.4444444444444444,0.95,0.0,0.8055555555555556,0.08908767912134441
