dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
ECG200,0,drift,0.4,0.05,fast_cp,65,35,350,100,2,0.97,1.44,0.56,0.9464285714285714,0.0,0.79,0.1676441398018368
GunPoint,0,gap,0.05,0.1,clean_split_cp,32,18,180,150,2,0.9666666666666667,1.1533333333333333,0.8466666666666667,0.9606299212598425,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.1,aug_split_cp,32,18,180,150,2,0.9466666666666667,1.1,0.9,0.9407407407407408,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.1,label_smooth_aug_cp,32,18,180,150,2,0.9466666666666667,1.1,0.9,0.9407407407407408,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.1,confidence_weighted_cp,32,18,180,150,2,0.9733333333333334,1.1733333333333333,0.8266666666666667,0.967741935483871,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.1,fast_cp,32,18,180,150,2,0.9466666666666667,1.0933333333333333,0.9066666666666666,0.9411764705882353,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.05,clean_split_cp,32,18,180,150,2,0.9666666666666667,1.1533333333333333,0.8466666666666667,0.9606299212598425,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.05,aug_split_cp,32,18,180,150,2,0.98,1.22,0.78,0.9743589743589743,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.05,label_smooth_aug_cp,32,18,180,150,2,0.98,1.22,0.78,0.9743589743589743,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.05,confidence_weighted_cp,32,18,180,150,2,0.9866666666666667,1.2533333333333334,0.7466666666666667,0.9821428571428571,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.05,0.05,fast_cp,32,18,180,150,2,0.98,1.18,0.82,0.975609756097561,0.0,0.9066666666666666,0.04701015326359651
GunPoint,0,gap,0.1,0.1,clean_split_cp,32,18,180,150,2,0.9866666666666667,1.1533333333333333,0.8466666666666667,0.984251968503937,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.1,aug_split_cp,32,18,180,150,2,0.98,1.1066666666666667,0.8933333333333333,0.9776119402985075,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.1,label_smooth_aug_cp,32,18,180,150,2,0.98,1.1066666666666667,0.8933333333333333,0.9776119402985075,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.1,confidence_weighted_cp,32,18,180,150,2,0.9866666666666667,1.1733333333333333,0.8266666666666667,0.9838709677419355,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.1,fast_cp,32,18,180,150,2,0.98,1.1066666666666667,0.8933333333333333,0.9776119402985075,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.05,clean_split_cp,32,18,180,150,2,0.9866666666666667,1.1533333333333333,0.8466666666666667,0.984251968503937,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.05,aug_split_cp,32,18,180,150,2,0.9866666666666667,1.2133333333333334,0.7866666666666666,0.9830508474576272,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.05,label_smooth_aug_cp,32,18,180,150,2,0.9866666666666667,1.2133333333333334,0.7866666666666666,0.9830508474576272,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.05,confidence_weighted_cp,32,18,180,150,2,0.9866666666666667,1.26,0.74,0.9819819819819819,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.1,0.05,fast_cp,32,18,180,150,2,0.9866666666666667,1.18,0.82,0.983739837398374,0.0,0.9133333333333333,0.06533352581557372
GunPoint,0,gap,0.2,0.1,clean_split_cp,32,18,180,150,2,0.9266666666666666,1.1733333333333333,0.8266666666666667,0.9112903225806451,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.1,aug_split_cp,32,18,180,150,2,0.9066666666666666,1.1133333333333333,0.8866666666666667,0.8947368421052632,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.1,label_smooth_aug_cp,32,18,180,150,2,0.9066666666666666,1.1133333333333333,0.8866666666666667,0.8947368421052632,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.1,confidence_weighted_cp,32,18,180,150,2,0.9333333333333333,1.1933333333333334,0.8066666666666666,0.9173553719008265,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.1,fast_cp,32,18,180,150,2,0.9066666666666666,1.1133333333333333,0.8866666666666667,0.8947368421052632,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.05,clean_split_cp,32,18,180,150,2,0.9266666666666666,1.1733333333333333,0.8266666666666667,0.9112903225806451,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.05,aug_split_cp,32,18,180,150,2,0.96,1.2666666666666666,0.7333333333333333,0.9454545454545454,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.05,label_smooth_aug_cp,32,18,180,150,2,0.96,1.2666666666666666,0.7333333333333333,0.9454545454545454,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.05,confidence_weighted_cp,32,18,180,150,2,0.9666666666666667,1.3,0.7,0.9523809523809523,0.0,0.86,0.04881217717411879
GunPoint,0,gap,0.2,0.05,fast_cp,32,18,180,150,2,0.9466666666666667,1.2266666666666666,0.7733333333333333,0.9310344827586207,0.0,0.86,0.04881217717411879
GunPoint,0,noise,0.05,0.1,clean_split_cp,32,18,180,150,2,0.9733333333333334,1.16,0.84,0.9682539682539683,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.1,aug_split_cp,32,18,180,150,2,0.9533333333333334,1.1133333333333333,0.8866666666666667,0.9473684210526315,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.1,label_smooth_aug_cp,32,18,180,150,2,0.9533333333333334,1.1133333333333333,0.8866666666666667,0.9473684210526315,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.1,confidence_weighted_cp,32,18,180,150,2,0.98,1.2066666666666668,0.7933333333333333,0.9747899159663865,0.0,0.92,0.044923803609634654
