dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
GunPoint,0,gap,0.2,0.1,label_smooth_aug_cp,32,18,126,150,2,0.9333333333333333,1.1933333333333334,0.8066666666666666,0.9173553719008265,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.1,confidence_weighted_cp,32,18,126,150,2,0.9333333333333333,1.2266666666666666,0.7733333333333333,0.9137931034482759,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.1,fast_cp,32,18,126,150,2,0.9133333333333333,1.1533333333333333,0.8466666666666667,0.8976377952755905,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.05,clean_split_cp,32,18,126,150,2,0.9333333333333333,1.1933333333333334,0.8066666666666666,0.9173553719008265,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.05,aug_split_cp,32,18,126,150,2,0.9533333333333334,1.2733333333333334,0.7266666666666667,0.9357798165137615,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.05,label_smooth_aug_cp,32,18,126,150,2,0.9533333333333334,1.2733333333333334,0.7266666666666667,0.9357798165137615,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.05,confidence_weighted_cp,32,18,126,150,2,0.9533333333333334,1.2733333333333334,0.7266666666666667,0.9357798165137615,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.05,fast_cp,32,18,126,150,2,0.9333333333333333,1.2266666666666666,0.7733333333333333,0.9137931034482759,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,noise,0.05,0.1,clean_split_cp,32,18,126,150,2,0.98,1.22,0.78,0.9743589743589743,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.1,aug_split_cp,32,18,126,150,2,0.9733333333333334,1.2066666666666668,0.7933333333333333,0.9663865546218487,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.1,label_smooth_aug_cp,32,18,126,150,2,0.9733333333333334,1.2066666666666668,0.7933333333333333,0.9663865546218487,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.1,confidence_weighted_cp,32,18,126,150,2,0.9866666666666667,1.24,0.76,0.9824561403508771,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.1,fast_cp,32,18,126,150,2,0.9666666666666667,1.1533333333333333,0.8466666666666667,0.9606299212598425,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.05,clean_split_cp,32,18,126,150,2,0.98,1.22,0.78,0.9743589743589743,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.05,aug_split_cp,32,18,126,150,2,0.9866666666666667,1.2733333333333334,0.7266666666666667,0.981651376146789,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.05,label_smooth_aug_cp,32,18,126,150,2,0.9866666666666667,1.2733333333333334,0.7266666666666667,0.981651376146789,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.05,confidence_weighted_cp,32,18,126,150,2,0.9866666666666667,1.2733333333333334,0.7266666666666667,0.981651376146789,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.05,0.05,fast_cp,32,18,126,150,2,0.9866666666666667,1.24,0.76,0.9824561403508771,0.0,0.9,0.03152660726608932
GunPoint,0,noise,0.1,0.1,clean_split_cp,32,18,126,150,2,0.9466666666666667,1.2266666666666666,0.7733333333333333,0.9310344827586207,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.1,aug_split_cp,32,18,126,150,2,0.94,1.2133333333333334,0.7866666666666666,0.923728813559322,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.1,label_smooth_aug_cp,32,18,126,150,2,0.94,1.2133333333333334,0.7866666666666666,0.923728813559322,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.1,confidence_weighted_cp,32,18,126,150,2,0.9666666666666667,1.2933333333333332,0.7066666666666667,0.9528301886792453,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.1,fast_cp,32,18,126,150,2,0.9333333333333333,1.2,0.8,0.9166666666666666,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.05,clean_split_cp,32,18,126,150,2,0.9466666666666667,1.2266666666666666,0.7733333333333333,0.9310344827586207,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.05,aug_split_cp,32,18,126,150,2,0.9733333333333334,1.32,0.68,0.9607843137254902,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.05,label_smooth_aug_cp,32,18,126,150,2,0.9733333333333334,1.32,0.68,0.9607843137254902,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.05,confidence_weighted_cp,32,18,126,150,2,0.9733333333333334,1.32,0.68,0.9607843137254902,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.1,0.05,fast_cp,32,18,126,150,2,0.9666666666666667,1.2933333333333332,0.7066666666666667,0.9528301886792453,0.0,0.8733333333333333,0.0638745014857415
GunPoint,0,noise,0.2,0.1,clean_split_cp,32,18,126,150,2,0.82,1.2666666666666666,0.7333333333333333,0.7545454545454545,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.1,aug_split_cp,32,18,126,150,2,0.8133333333333334,1.2533333333333334,0.7466666666666667,0.75,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.1,label_smooth_aug_cp,32,18,126,150,2,0.8133333333333334,1.2533333333333334,0.7466666666666667,0.75,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.1,confidence_weighted_cp,32,18,126,150,2,0.84,1.32,0.68,0.7647058823529411,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.1,fast_cp,32,18,126,150,2,0.8133333333333334,1.2533333333333334,0.7466666666666667,0.75,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.05,clean_split_cp,32,18,126,150,2,0.82,1.2666666666666666,0.7333333333333333,0.7545454545454545,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.05,aug_split_cp,32,18,126,150,2,0.84,1.3266666666666667,0.6733333333333333,0.7623762376237624,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.05,label_smooth_aug_cp,32,18,126,150,2,0.84,1.3266666666666667,0.6733333333333333,0.7623762376237624,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.05,confidence_weighted_cp,32,18,126,150,2,0.84,1.3266666666666667,0.6733333333333333,0.7623762376237624,0.0,0.6666666666666666,0.21381089980451673
GunPoint,0,noise,0.2,0.05,fast_cp,32,18,126,150,2,0.8466666666666667,1.34,0.66,0.7676767676767676,0.0,0.6666666666666666,0.21381089980451673
